,SP.ADO.TFRT,NV.AGR.TOTL.ZS,ER.H2O.FWTL.ZS,SH.STA.BRTC.ZS,EN.ATM.CO2E.PC,SP.DYN.CONU.ZS,FS.AST.DOMS.GD.ZS,EG.USE.ELEC.KH.PC,EG.USE.PCAP.KG.OE,NE.EXP.GNFS.ZS,DT.DOD.DECT.CD,SP.DYN.TFRT.IN,BX.KLT.DINV.CD.WD,AG.LND.FRST.K2,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,NY.GNP.ATLS.CD,NY.GNP.MKTP.PP.CD,NE.GDI.TOTL.ZS,TX.VAL.TECH.MF.ZS,SH.IMM.MEAS,NE.IMP.GNFS.ZS,SI.DST.FRST.20,NV.IND.TOTL.ZS,NY.GDP.DEFL.KD.ZG,TG.VAL.TOTL.GD.ZS,MS.MIL.XPND.GD.ZS,IT.CEL.SETS.P2,SH.DYN.MORT,TT.PRI.MRCH.XD.WD,SM.POP.NETM,DT.ODA.ALLD.CD,BX.TRF.PWKR.CD.DT,EN.POP.DNST,SP.POP.GROW,SP.POP.TOTL,SI.POV.DDAY,SI.POV.NAHC,SH.DYN.AIDS.ZS,SH.STA.MALN.ZS,SE.PRM.CMPT.ZS,GC.REV.XGRT.GD.ZS,SE.PRM.ENRR,SE.ENR.PRSC.FM.ZS,SE.SEC.ENRR,IQ.SCI.OVRL,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,ER.PTD.TOTL.ZS,IC.REG.DURS,DT.TDS.DECT.EX.ZS,SP.URB.GROW,SP.DYN.LE00.IN
Sub-Saharan Africa (IDA & IBRD countries) - 2020 [YR2020],101.509551580036,18.4306911419935,3.36257347068988,,,,,,,19.1516874096708,,4.66682509450994,23796820237.0586,6271975.7,1719009523108.91,-2.06885631205452,1496.42270407146,3723.50507374478,1722834163233.3,4286878119776.04,22.6201214351998,4.62545832911156,69.5274203379059,20.5479324518044,,26.2527614437587,3.38992432657636,35.7428363481221,1.07933351000911,82.1240305765122,75.1134025935319,,-148716,59734749735.8323,42971441770.4824,48.1899800857256,2.65285225780751,1151301807,,,3.30735077186209,,71.2284469604492,,98.7511367797852,0.940919995307922,43.906421661377,,24328298.871,,14.5876448548311,,,4.00059491366795,Class 60.0-64.0
Sub-Saharan Africa (excluding high income) - 2020 [YR2020],101.511940091166,18.4426670110391,3.36257347068988,,,,,,,19.1183010594323,752191353580,4.66702430877934,23716766755.6528,6271638.7,1717749672914.59,-2.06376994195089,1495.34924103144,3721.52863710978,1721451048218.6,4284236215554.07,22.6241260612251,4.63017970178397,69.5261597564398,20.5117027861735,,26.2635968835544,3.90154957344082,35.6847687951879,1.07895748936181,82.1156193942328,75.1159228780245,,-148862,66884599784.8511,42961462083.915,48.1867865647342,2.65300855949009,1151203345,,,3.30735077186209,,71.2267532348633,,98.7510299682617,0.940919995307922,43.9043083190918,,24327838.871,,14.5873000077445,,20.221098558731,4.00088628788437,Class 60.0-64.0
Sudan - 2020 [YR2020],82.208,20.3208627539859,673.375,,,,,,,0.459601288036464,23444863618.4,4.542,716939710.59488,183595.5,27034593750,-3.62980092425762,630,3860,28180281519.7389,171730980502.696,31.8719092969658,,86,0.29727425673994,,23.3281861558455,115.652915238501,50.4575734562314,1.13172569881236,79.19626937,56.6,207.5918715,86,2348199951.17188,495355092.526947,23.7904100642398,2.75677878454575,44440486,,,0.1,,,,,,,54.4445,1878000,,2.75327438911994,,2.92290938010355,3.66006344029144,Class 65.0-69.0
Suriname - 2020 [YR2020],56.028,8.1360284150591,0.622121212121212,,,,,,,,,2.371,1039899.70549925,151962.9,2911807496.20227,-15.9751963934378,4500,13580,2730335975.00878,8245460349.94928,,2.51195891099727,45,,,36.5606718418582,45.2177644350999,127.961755880485,,148.145421,17.7,185.9800888,-313,27190000.5340576,124028649.078413,3.89144230769231,1.12046732560236,607065,,,1.3,,90.3247680664063,,108.502586364746,,79.2973937988281,57.7777666666667,163820,,8.48307406735323,,,1.20201463277301,Class 70.0-74.0
Sweden - 2020 [YR2020],3.325,1.32935387209544,1.45204678362573,,,,,,,43.847302531012,,1.67,18904841095.6675,279800,547054174235.876,-2.17021317885872,54740,57530,566755659704.379,595606982213.612,25.0968634155384,15.1306699867391,97,39.3637003432345,8.2,21.5906876161299,1.99404592785966,55.841087480357,1.15877571029845,123.3665446,2.5,91.87175632,81066,,3187518255.30364,25.4207233696844,0.722703912882934,10353442,0.4,15.7,,,104.653587341309,32.1626035171314,125.666488647461,1.06958997249603,145.621841430664,,528860.704,26.7343820767056,14.695884728922,,,1.02894002235642,Class 80.0-84.0
Switzerland - 2020 [YR2020],2.194,0.700223828076231,4.21782178217822,,,,,,,64.3070318760151,,1.46,-257336256171.399,12691.1,739913619797.445,-2.37556327967653,82740,69410,714736312927.856,599583128901.882,29.7994316186144,12.8440544330799,97,57.8586240138035,,24.8122671895663,-0.741152989766164,82.6176169276822,0.84955321541175,127.4054064,3.9,,53786,,2824679133.81023,218.599059672745,0.730676195047382,8638167,,14.7,0.2,,99.5712432861328,17.9530848949164,106.160438537598,0.968540012836456,102.55647277832,,41290.39,9.37121395922259,11.9587701898469,,,0.819998209849981,Class 80-84
Syrian Arab Republic - 2020 [YR2020],38.625,36.6333467358844,195.799214806506,,,,,,,14.7768104677012,4763247277.8,2.798,,5220.8,11079795397.2805,-3.87368168638868,760,,15714124567.0107,,,,59,33.6136385007733,,22.0930399533443,54.6038476153931,56.2465260101248,,80.20304156,22.8,145.9382047,270006,10038929687.5,0,113.122011653869,3.30017735470972,20772595,,,0.1,,,,,,,22.2222,185180,,0.662807728961875,,,4.48609199241886,Class 70.0-74.0
Tajikistan - 2020 [YR2020],46.589,23.9638010774396,16.7065868263473,,,,13.6359143675729,,,17.3243145704475,6953068717.1,3.237,106534792.807917,4238,8133996647.90397,4.40004970247546,1050,4510,10060812564.3089,43005605913.1253,33.4749512555638,1.04642371011944,98,38.4247894490479,,33.7965394725715,1.65591279483279,56.0364135529185,1.01068975228673,121.3847714,32.5,92.71663683,-3564,768030029.296875,2186807504.316,68.7600475538583,2.18442696878278,9543207,,,0.2,,,,,,,72.2222333333333,141380,,22.2786610873402,,30.485653325625,2.90323565731314,Class 65.0-69.0
Tanzania - 2020 [YR2020],124.482,26.7371112693473,6.17142857142857,,,,,,,14.2954876549757,25545333951.3,4.795,684887679.37722,457450,62409709110.9538,1.99634350627701,1050,2690,62822277673.1984,160993978158.262,41.0182511940797,2.6874399461966,84,15.308762347907,,28.6749346840959,0.34371289868993,23.2335644670631,1.02622383527583,83.00888599,49,200.3124932,-15795,2276459960.9375,326160727.762653,69.6596500338677,3.01385328385348,61704518,,,4.6,,68.7386093139648,,96.9129409790039,1.04066002368927,31.4191398620605,63.3333333333333,947300,,31.0483439026671,,14.6167431352751,5.0992051402632,Class 65.0-69.0
Thailand - 2020 [YR2020],33.224,8.69768165551579,25.5253663533918,,,,194.741279676928,,,51.5729501471872,200014618941.7,1.341,-4947474466.97954,198730,499681757030.968,-6.19548915958073,6900,17360,493156855516.129,1241048248487.65,23.6878353887611,27.6672246075319,96,46.2519755365693,7.5,33.2428549895245,-1.31865815538062,87.6137649293584,1.4595203007321,162.7043297,8.6,102.3561776,35526,197910003.662109,8256962268.44208,139.90421421441,0.235182865291138,71475664,0,6.8,1.1,,95.0630798339844,19.3606252633532,99.2415084838867,0.995733320713043,104.152877807617,83.3333333333333,513120,14.480300288002,13.2714574134773,,7.73697302536065,1.68053874355918,Class 75.0-79.0
Timor-Leste - 2020 [YR2020],34.557,13.1489399797832,14.2665855143031,,,,,,,36.7380169183598,231800534.6,3.247,72378586.430552,9211,2158392539.93697,31.9144871659028,2100,5660,2730620800.68215,7363765850.39134,17.318544786283,,79,48.1469802325691,,36.8248298334278,-19.3411784273826,41.1880593335428,1.16219772323079,105.9938692,52.2,,-3506,249679992.675781,155460468.461277,87.4240080699395,1.51582114075127,1299995,,,0.2,31.9,101.289863586426,,110.718757629395,1.03229761123657,86.7777557373047,71.1111333333333,14870,,5.18824098029797,,1.08726115803185,2.71383258476001,Class 65.0-69.0
Togo - 2020 [YR2020],78.994,18.7766483059643,1.93913043478261,,,,,,,22.6936446280897,2534526062.6,4.323,-59206820.0004109,12092.7,7574636978.66175,1.75282496719069,900,2180,7628014091.08666,18446737844.9249,23.6126040888975,0.237930578850138,69,32.1476287628832,,22.6999051573963,1.28215819614739,45.6655547948269,2.83898598749665,77.18623928,64.6,118.5750166,-995,561130004.882813,650385610.227793,155.223018937305,2.39121902175851,8442580,,,2,,88.359260559082,,126.272987365723,,,67.7778,56790,,22.0703732796562,,5.25533092033372,3.68933123789014,Class 60.0-64.0
Tonga - 2020 [YR2020],19.098,17.8115669242968,,,,,,,,20.5901681500636,194579370.9,3.267,4226388.30292159,89.5,484806718.323882,0.488645323313833,5200,7280,546988909.987823,765885503.371367,24.5296226981156,,99,64.9438547366316,,14.7759011100476,-4.19806880314589,50.3293355429518,,58.90512475,11.4,106.792631,-948,162889999.389648,190551242.773938,146.186111111111,0.28829020228429,105254,,,,,108.446083068848,,114.878433227539,1.05174005031586,88.1412582397461,54.4444333333333,750,,0.0727442805429683,,3.94759400462758,0.255333307322834,Class 70.0-74.0
Trinidad and Tobago - 2020 [YR2020],38.57,1.17030864050751,8.75520833333333,,,,,,,,,1.631,1055969147.72389,2281.9,21059428851.4883,-7.67833116052351,13830,23440,20999977163.4827,35578800248.6692,,0.17586322664858,91,,,33.0417632313585,-4.40128687198019,49.3650614805982,0.745353348153105,130.9488475,16.8,126.5286351,2370,,194437635.916804,295.935087719298,-0.119021692717152,1518147,,,1.1,,,,,,,47.7777666666667,5130,,2.01441219912115,,,-0.068181047444615,Class 70.0-74.0
Tunisia - 2020 [YR2020],6.807,10.3802951349707,92.1096543504172,,,,,,,37.9501042351049,41046627742.2,2.114,592172050.147712,7027.3,42537832456.2651,-8.62113548680713,3230,10220,39253588985.3602,124347138761.258,12.7306421116511,,98,46.2906679907116,,21.5374636180197,6.46576711384654,75.6009371964685,2.90774446975491,122.1279008,16.6,103.6933267,-9189,974929992.675781,2367372578.76694,78.2809152935118,0.928583172377061,12161723,,,0.1,,106.467338562012,,113.448738098145,,,58.8889,163610,,5.20860865302287,,19.5797768391302,1.38095542388519,Class 75.0-79.0
Turkiye - 2020 [YR2020],17.74,6.66815502175033,27.1073039647577,,,,98.3512406834346,,,28.7331269769847,441150332033.4,1.917,7700000000,222203.6,720289368333.191,1.9400322454902,9070,27360,762751591952.226,2302187986738.75,31.5484413613926,3.15272447974192,95,32.2228040644612,,28.0252013650582,14.8528234526725,54.0275918413924,2.43221195824748,97.61417509,9.5,97.3317551,-80952,538140014.648438,810000000,109.31931967309,0.780048417598582,84135428,,14.4,,,93.5774917602539,30.2730068055677,96.5422286987305,0.977119982242584,104.406143188477,81.1111333333333,785350,17.6649402511587,0.19065237415556,,41.5128129011079,1.40614063630154,Class 75.0-79.0
Turkmenistan - 2020 [YR2020],22.52,,1867.97153024911,,,,,,,,5636041535.6,2.701,1169442175,41270,,,,,,,,,98,,,,,,,98.62952004,42.2,85.84848844,-4502,35819999.6948242,2000000,13.3007852233311,1.4831290153972,6250438,,,,,,,116.993011474609,0.982129991054535,93.2738037109375,34.4444333333333,488100,,3.2122375017179,,,2.3782937147859,Class 65.0-69.0
Turks and Caicos Islands - 2020 [YR2020],17.15,0.430680641975896,,100,,34.4,,,,,,1.679,30418888.8,105.2,924583000,-26.7828769274205,19610,18860,868254205.426838,834889338.167152,,,,,,15.6528943318231,5.46019003976748,35.5836090432119,,,4.6,63.31687482,682,,0,46.6063157894737,2.73839172351897,44276,,,,0.4,,,114.3837890625,1.02660000324249,76.4566421508789,,950,,0.38745122238148,,,3.00277262601928,Class 75.0-79.0
Tuvalu - 2020 [YR2020],33.603,,,99.5,,23.7,,,,,,3.188,100000,10,55054710.6186773,1.51515151515152,6750,6830,74730556.5627738,75654560.160625,,,93,,,,1.0332950631458,61.75675,,81.30815792,21.9,,-15,42919998.1689453,2200934.77289511,368.966666666667,1.02611570026552,11069,,,,,89.3700790405273,,85.5137176513672,1.01226997375488,62.5890693664551,47.7777666666667,30,,0.029974066242749,,,2.28385604630501,Class 60.0-64.0
Uganda - 2020 [YR2020],109.579,23.9290337205103,1.63333333333333,,,45.2,27.1688012849929,,,15.4147985397289,17207223253.1,4.693,873769790.364238,23379,37600368180.9399,2.95130642159407,740,2100,32996977743.7617,93193836842.0817,24.2159505553913,2.10259339009081,89,21.585893851908,,26.4905245869762,2.72148444270766,32.9784004782317,2.59714466527543,62.35610757,43.7,125.1415846,43465,3085770019.53125,1061902500.31817,221.447292040694,3.33280874526165,44404611,,,5.4,7.6,,12.8539945724217,,,,71.1111333333333,241550,11.3911633065296,16.0618448705928,,12.1076362257037,5.73787942305387,Class 60.0-64.0
Ukraine - 2020 [YR2020],15.323,9.31015109807472,17.1669691470054,,,,50.8052179521443,,,38.8216462901934,132312706754.5,1.217,304000000,96900,156617861448.576,-3.75280409994949,3570,13370,149174091537.098,558272943072.807,8.93229932738453,5.85234985101866,85,40.3348060859881,10,20.7999429657705,10.2949442779935,66.1029329876225,3.81184948136676,129.3411657,8.4,88.57627357,-2173,2337340087.89063,15213000000,76.1685346910597,-0.574242470135943,44132049,0,1.6,0.9,,,32.3167384568451,,,,72.2222,603550,19.1514002992876,4.17371503393402,,23.8400845839336,-0.380110466355551,Class 70.0-74.0
United Arab Emirates - 2020 [YR2020],3.077,0.963890712780097,1587.33333333333,,,,118.174002290536,,,95.9265985842984,,1.46,19884468664.9,3173,349473015336.939,-4.95705243652739,41770,71280,387961136746.758,661994628215.022,22.7864474942598,5.41409809624098,99,70.6453007377593,,42.1740430729015,-12.0313052945464,166.610288762531,,197.8438703,6.6,153.9639063,-2762,,,130.770050689946,0.817694385518168,9287289,,,,,104.711196899414,6.3654969980708,115.351676940918,1.01047003269196,103.371101379395,,98647.9,0.682088274465819,15.9236658269911,,,1.11567075335732,Class 75.0-79.0
United Kingdom - 2020 [YR2020],10.645,0.64377316203971,5.80620689655172,,,,,,,29.2371897151774,,1.56,132476034789.015,31900,2704609160088.15,-11.0308584551979,38590,46190,2588601864574.53,3098274858620.67,17.2564009946938,22.9971627452191,91,28.878969128657,7.6,16.991563305546,5.93314681453445,38.3707936553086,2.24079815323013,117.8163133,4.3,91.14901146,211063,,3248094193.68002,277.274418220146,0.365409432414506,67081000,0.5,,,,99.4334030151367,33.6685637141554,99.6551971435547,1.01242995262146,116.879989624023,,243610,24.7381249662257,40.2872308481291,,,0.665012476603781,Class 80.0-84.0
United States - 2020 [YR2020],15.83,0.948847431791134,15.7699117024308,,,,280.713405049915,,,10.2021257426695,,1.6415,148912000000,3097950,21060473613000,-2.76780251140578,64650,64210,21432323271337.4,21286637000000,21.0509605883857,19.4838486918049,91,13.1816361351266,5.6,17.5084284843618,1.30491207120562,18.1945908264603,3.71788506411202,104.9353748,6.3,100,675560,,6627000000,36.2398446775156,0.961201051965365,331501080,0.2,,,,100.923667907715,17.8002554400579,100.305793762207,0.986829996109009,100.509819030762,,9831510,10.1352701711438,23.9458352965842,,,1.20950099475043,Class 75.0-79.0
Upper middle income - 2020 [YR2020],28.2377095151959,6.98478968111538,6.09793150780357,,,,,,,22.4099461864729,5928234269487.4,1.56795908556693,384986162255.656,19947625.3,22851374975033.8,-0.578501260746165,9386.55347355044,17693.4184866043,23422130242491.5,44150129586530.7,35.2485212482959,25.0316276376576,92.4256423701595,20.3610260279873,,34.0994232111011,1.35648830406542,38.6192725129602,1.88080553392168,119.866140532179,12,,676452,20389460029.1252,151625272707.999,46.8366304567079,0.457396430480173,2495285443,,,,1.8368878364563,95.8751068115234,18.640472096268,103.425559997559,1.00617003440857,93.818977355957,,54592809.95,10.5934088139324,13.7002027672138,,16.6162442928759,1.65589364237557,Class 75.0-79.0
Uruguay - 2020 [YR2020],35.927,7.28668644653781,3.96963123644252,100,,,,,,25.0842825037863,,1.477,517154407.200388,20310,53560755046.6162,-6.12147627999001,15950,21780,54680435007.2631,74668439553.4142,17.4234738147865,9.75821158505349,95,20.739103024473,5.7,18.0842506586349,11.0373715227054,26.9376336973642,2.17767225367016,132.7256301,6.3,126.2675366,-1486,,111117391.316543,19.5925379956576,0.0197448194187447,3429086,0.2,11.6,0.6,,102.650947570801,30.8475060121735,104.190971374512,1.05238997936249,119.937278747559,80,176220,18.55216068477,2.44221612146411,,,0.112939218971122,Class 75.0-79.0
Uzbekistan - 2020 [YR2020],16.479,25.1214399709681,360.489596083231,100,,,,,,24.2880630917945,32342753493.9,2.904,1728248840.56714,36896.6,59894305352.8955,1.8862452587902,1740,7720,59724128924.5511,264327906155.904,40.1751481910792,1.30490782664246,99,37.7412057195423,,31.6736378935409,11.6460269772975,55.1454763610565,,99.58344787,14.7,188.1366844,-39203,1464550048.82813,6979795068.83803,77.6853511857483,1.92212652692564,34232050,,,0.2,,105.997978210449,21.4968181882342,100.065063476563,0.992630004882813,92.9734878540039,67.7777666666667,448924,14.8674314897313,5.76784640342131,,19.955001357185,1.88841035704427,Class 70.0-74.0
Vanuatu - 2020 [YR2020],64.857,,,,,,,,,16.7082197870161,459593119.7,3.778,24438741.0351072,4423,896879875.195008,-5.39625421471681,3180,3290,992421048.671083,1024461876.37119,39.3102182021994,,78,41.8662182795075,,,1.80053526536896,38.689685162637,,79.00027271,24,103.9675102,-197,154020004.272461,143692341.783365,25.5689089417555,2.36372959142916,311685,,,,,94.1813430786133,30.3425716549738,121.913780212402,1.02558994293213,51.6432914733887,36.6666666666667,12190,14.2365822075337,0.0907167088686312,,7.32367918337849,2.87923598159914,Class 70.0-74.0
"Venezuela, RB - 2020 [YR2020]",84.075,,2.81007453416149,,,,,,,,,2.23,-456000000,462309,,,,,,,,,76,,,,,,,58.06789032,24.2,144.1885376,-525142,331700012.207031,0,32.3002698259736,-1.67498559751263,28490453,,,0.5,,,,,,,62.2222333333333,912050,,39.0006456628187,,,-1.6307974245852,Class 70.0-74.0
Vietnam - 2020 [YR2020],34.709,12.6553971925266,22.7761393355962,,,,,,,84.381594816559,125065027874.4,1.955,15800000000,146430.9,346615750664.384,2.86541194612104,3450,10550,333828707694.256,1019811658289.37,31.9156872880043,41.7400773584839,97,78.8642626050018,6.6,36.7437117015519,1.46748661751053,157.329838287708,,143.7522156,20.9,137.0791238,-2016,1170770019.53125,17200000000,308.359102061392,0.906299234852032,96648685,0.7,4.8,0.3,11.5,,,117.157173156738,,,74.4444666666667,331340,,2.92950655111637,,5.60866611591698,2.83151425856978,Class 75.0-79.0
Virgin Islands (U.S.) - 2020 [YR2020],31.396,,,,,,,,,38.558515699334,,2.03,,199.1,4204000000,-2.14700681990402,,,,,,,,76.4034253092293,,,4.35366961898791,,,79.64795603,,,0,,,303.685714285714,-0.35593743409178,106290,,,,,,,,,,,350,,0.622655683984376,,,-0.243882254311271,Class 75.0-79.0
West Bank and Gaza - 2020 [YR2020],44.531,7.10160510439939,43.3990147783251,99.7,,57.3,,,,15.3576234410914,,3.57,79744992.3247409,101.4,15531700000,-11.3184661065134,3700,6610,17762574412.5611,31763809515.4483,24.3038431079663,1.69747322599568,99,51.9305678064861,,17.0283999819724,2.22090183339058,,,79.63152961,15.3,84.02431818,-12369,2033420043.94531,2559660846.32057,797.885215946844,2.48654993848325,4803269,,,,2.1,101.64119720459,22.719692573968,96.4271926879883,1.05884003639221,91.0272903442383,77.7778,6020,20.8517768532849,8.35925185002217,,,2.8508765124279,Class 70.0-74.0
World - 2020 [YR2020],42.7458193979032,4.35180000551078,9.10951097722045,,,,,,,26.3776489453585,,2.29962426623588,1240712138534.38,40499687.7,85116336691718.7,-3.11474198112982,11039.5528942982,17078.6106001829,86340139219526.9,133571497959621,26.362966186846,21.9498631961835,83.7003298222278,25.5983203621282,,26.1570654493791,1.8035639839195,41.9683989219514,2.36475730005377,105.45618652674,38.7,,0,193242437500,657552251277.057,60.1707336694777,1.01127220086579,7820981524,,,0.7,12.5976877212524,90.4092102050781,23.4480782647054,101.854499816895,0.985639989376068,76.7979202270508,,134670806.595,13.6434785878669,14.7838679212161,,,1.79863658591748,Class 70.0-74.0
"Yemen, Rep. - 2020 [YR2020]",56.16,,169.761904761905,,,,,,,,7120836024.2,3.886,,5490,,,,,,,,,68,,,,,,,47.01393376,59.7,126.5348986,-86100,2547580078.125,,61.14750080497,2.31044739697631,32284046,,,0.1,,,,,,,27.7777666666667,527970,,0.605801455707474,,,3.99974403498889,Class 60.0-64.0
Zambia - 2020 [YR2020],119.009,2.9770863463156,1.96009975062344,,,,42.4242274708737,,,46.7901653766552,26689505799.3,4.379,245205491.395466,448140.3,18110631358.3114,-2.78505506545167,1130,3260,21381720071.7209,61773114087.6548,32.2931358918175,1.35912448457319,96,32.5353224461596,,40.2578989774546,13.7435021622394,72.9350608416977,1.15422546153367,100.932458,59.7,172.4001538,9015,1015960021.97266,134864831.718129,25.4613527219898,2.9338181351684,18927715,,,11.2,,,19.6107187518196,,,,53.3333666666667,752610,16.442596894579,41.2593993567739,,22.2213578321835,4.18973799229941,Class 60.0-64.0
Zimbabwe - 2020 [YR2020],96.18,8.77285875573664,30.7616774143556,,,,,,,25.9170142887527,12743307366.7,3.545,150360000,174445.8,21509698406.1116,-7.81695064681365,1460,2050,22807946372.6917,32164467649.0032,13.1460811589194,2.38386778262665,85,28.7335470109986,,32.7675167489516,604.945864228018,43.6919189779515,0.00540037569823946,84.1862743,51.8,120.9096037,-29955,984599975.585938,1832039380.8915,40.5057929430012,2.03111171035477,15669666,,,12.1,,90.0173492431641,,97.3049087524414,,,58.8889,390760,,27.2147472925701,,18.6063195109456,2.13042091541727,Class 60.0-64.0
